t_s,left_rpm,right_rpm,center_speed_mps,encoder_speed_fit_mps,imu_accel_mps2,encoder_accel_raw_mps2,imu_accel_fit_mps2,imu_accel_calibrated_fit_mps2,encoder_accel_fit_mps2,fitted_accel_mps2
1.73,54,54,0.18378317,0.19295155,0.077,0.1701696,0.015600089,0.056670234,0.0015929182,0.029131576
1.74,54,59,0.19229165,0.19321066,-0.517,-0.051050881,0.018667227,0.059215739,0.0070323573,0.033124048
1.75,59,59,0.20080013,0.19354848,0.175,-0.051050881,0.018533267,0.059104562,0.011792615,0.035448589
1.76,59,59,0.20080013,0.19391863,0.28,0.085084801,0.016080432,0.057068884,0.015847563,0.036458224
1.77,59,59,0.20080013,0.19430317,-0.228,-0.085084801,0.012389007,0.054005263,0.018936419,0.036470841
1.78,54,59,0.19229165,0.1946949,0.256,-0.1701696,0.0083332687,0.05063929,0.020739913,0.035689601
1.79,54,59,0.19229165,0.19507341,-0.036,-0.1701696,0.0040854602,0.047113911,0.021082917,0.034098414
1.8,54,59,0.19229165,0.19536384,0.068,-0.085084801,-4.1186412e-05,0.043689088,0.019903885,0.031796487
1.81,54,59,0.19229165,0.19549949,0.179,0,-0.0042484328,0.040197373,0.017447361,0.028822367
1.82,54,59,0.19229165,0.19548244,-0.199,0.085084801,-0.0091107891,0.036161964,0.014309891,0.025235927
1.83,59,54,0.19229165,0.19535926,0.122,0.15315264,-0.014210766,0.031929346,0.011443232,0.021686289
1.84,59,54,0.19229165,0.1952161,0.041,0.068067841,-0.01913054,0.027846283,0.0098566808,0.018851482
1.85,59,59,0.20080013,0.19514976,-0.268,0.085084801,-0.023530968,0.024194241,0.010184584,0.017189413
1.86,54,63,0.19909843,0.19520593,-0.147,0.085084801,-0.027244061,0.021112639,0.012248062,0.01668035
1.87,59,54,0.19229165,0.19536987,-0.167,-0.085084801,-0.030268805,0.018602317,0.015302921,0.016952619
1.88,59,59,0.20080013,0.19560972,0.232,-0.068067841,-0.032311463,0.016907056,0.018429189,0.017668122
1.89,59,54,0.19229165,0.19591899,-0.154,0.1701696,-0.033417259,0.015989324,0.02088175,0.018435537
1.9,59,54,0.19229165,0.19626749,-0.208,0.068067841,-0.033692298,0.015761061,0.022596633,0.019178847
1.91,59,59,0.20080013,0.19667076,0.071,-0.085084801,-0.033000043,0.016335584,0.023517638,0.019926611
1.92,59,63,0.20760691,0.19706813,-0.31,0,-0.031534972,0.017551488,0.023381187,0.020466338
1.93,54,59,0.19229165,0.19740426,0.374,0,-0.029158171,0.019524064,0.022080373,0.020802218
1.94,54,59,0.19229165,0.19764311,0.249,-0.068067841,-0.024887418,0.023068485,0.020131482,0.021599983
1.95,59,54,0.19229165,0.19779042,-0.047,-0.068067841,-0.018472429,0.028392469,0.018164484,0.023278477
1.96,59,59,0.20080013,0.1978852,-0.055,0.085084801,-0.010616754,0.03491212,0.016598669,0.025755394
1.97,59,59,0.20080013,0.19797925,-0.221,0.1701696,-0.0030938585,0.041155588,0.015349987,0.028252787
1.98,54,59,0.19229165,0.19810916,-0.327,0.085084801,0.0029887477,0.046203718,0.014172668,0.030188193
1.99,59,59,0.20080013,0.19828646,0.131,0,0.0068544148,0.049411946,0.012873695,0.031142821
2,59,59,0.20080013,0.19852566,-0.315,0.085084801,0.0074536162,0.049909241,0.011012428,0.030460834
2.01,59,59,0.20080013,0.19880719,0.307,0.085084801,0.0043828901,0.047360757,0.0082361601,0.027798458
2.02,59,59,0.20080013,0.19907895,0.684,-0.1701696,-0.0023793857,0.041748549,0.0044349164,0.023091733
2.03,59,59,0.20080013,0.19927701,-0.334,-0.03403392,-0.012246489,0.033559556,-0.00012732052,0.016716117
2.04,59,59,0.20080013,0.19937259,0.202,-0.03403392,-0.024246731,0.023600209,-0.0049968025,0.0093017034
2.05,54,54,0.18378317,0.19933194,-0.494,-0.10210176,-0.037643099,0.012482178,-0.0095511859,0.0014654959
2.06,63,63,0.2144137,0.19913216,0.111,-0.01701696,-0.051438609,0.0010328859,-0.013260904,-0.006114009
2.07,54,54,0.18378317,0.19886129,-0.087,0.15315264,-0.065113661,-0.010316433,-0.01658175,-0.013449092
2.08,59,63,0.20760691,0.19860457,-0.31,0.10210176,-0.07897852,-0.02182328,-0.020603012,-0.021213146
2.09,59,54,0.19229165,0.19839497,0.378,0.03403392,-0.093259667,-0.033675614,-0.026120141,-0.029897877
2.1,59,63,0.20760691,0.19820281,-0.002,0.01701696,-0.10815308,-0.046036091,-0.032821232,-0.039428662
2.11,59,59,0.20080013,0.19799703,-0.291,-0.15315264,-0.1229058,-0.058279798,-0.039989165,-0.049134482
2.12,59,59,0.20080013,0.19773987,0.096,-0.068067841,-0.13672184,-0.069746122,-0.047417703,-0.058581912
2.13,54,59,0.19229165,0.19734353,-0.109,-0.23823744,-0.14903103,-0.079961879,-0.054556022,-0.06725895
2.14,54,59,0.19229165,0.1967465,-0.65,-0.2552544,-0.15939117,-0.088560056,-0.060747088,-0.074653572
2.15,59,59,0.20080013,0.19595525,-0.278,-0.085084801,-0.16776287,-0.095507973,-0.065446544,-0.080477258
2.16,54,54,0.18378317,0.19503398,-0.419,0.085084801,-0.1732358,-0.10005012,-0.068729214,-0.084389665
2.17,59,54,0.19229165,0.19403874,0.08,0,-0.17499062,-0.10150649,-0.071048925,-0.086277706
2.18,59,54,0.19229165,0.19301461,-0.278,0.085084801,-0.17342746,-0.10020917,-0.072592659,-0.086400917
2.19,59,59,0.20080013,0.19197907,-0.252,0.39139008,-0.16905102,-0.096577046,-0.073147187,-0.084862117
2.2,54,59,0.19229165,0.19090332,0.074,0,-0.1623707,-0.091032853,-0.071821479,-0.081427166
2.21,59,59,0.20080013,0.189797,-0.114,-0.52752577,-0.15379997,-0.083919752,-0.067853263,-0.075886507
2.22,63,63,0.2144137,0.188711,-0.001,-0.52752577,-0.1439124,-0.075713781,-0.060902862,-0.068308322
2.23,50,50,0.1701696,0.18770089,-0.159,-0.30630528,-0.13366565,-0.067209706,-0.051144526,-0.059177116
2.24,50,50,0.1701696,0.18680403,-0.377,-0.30630528,-0.12320128,-0.058525023,-0.039218793,-0.048871908
2.25,50,50,0.1701696,0.18610295,-0.051,-0.22122048,-0.11199202,-0.049222138,-0.025790501,-0.03750632
2.26,59,54,0.19229165,0.18563388,-0.364,0.30630528,-0.10035687,-0.03956579,-0.011899512,-0.025732651
2.27,59,54,0.19229165,0.18542922,-0.111,0.52752577,-0.088695291,-0.029887507,0.0017425528,-0.014072477
2.28,50,50,0.1701696,0.1855235,0.279,0.22122048,-0.077845767,-0.020883175,0.014178452,-0.0033523617
2.29,59,59,0.20080013,0.18593362,-0.121,-0.15315264,-0.068357285,-0.01300841,0.0249644,0.0059779951
2.3,54,59,0.19229165,0.18665791,0.559,-0.085084801,-0.060498682,-0.0064863296,0.033807119,0.013660395
2.31,54,59,0.19229165,0.18764672,-0.203,-0.10210176,-0.054442186,-0.0014598692,0.040621149,0.01958064
2.32,54,50,0.17697639,0.18880531,-0.264,-0.2552544,-0.049958189,0.0022615292,0.045418145,0.023839837
2.33,54,50,0.17697639,0.19001819,-0.148,0.13613568,-0.046532603,0.0051045217,0.048492757,0.026798639
2.34,54,54,0.18378317,0.19118636,-0.258,0.45945793,-0.043533135,0.0075938668,0.050217278,0.028905572
2.35,54,54,0.18378317,0.19222161,0.144,0.47647489,-0.040181721,0.010375302,0.050435684,0.030405493
2.36,63,63,0.2144137,0.19309621,-0.207,0.40840704,-0.036745376,0.013227223,0.048557126,0.030892175
2.37,59,59,0.20080013,0.19377879,-0.329,0.3403392,-0.034026695,0.015483535,0.044383724,0.02993363
2.38,59,59,0.20080013,0.19423637,0.592,-0.051050881,-0.032142866,0.017046979,0.038410659,0.027728819
2.39,59,59,0.20080013,0.19446147,-0.039,-0.30630528,-0.031005014,0.017991315,0.031537446,0.024764381
2.4,59,59,0.20080013,0.19452365,-0.078,-0.085084801,-0.029771042,0.019015425,0.025014528,0.022014977
2.41,54,59,0.19229165,0.19454063,-0.366,-0.23823744,-0.027920193,0.020551497,0.019787718,0.020169608
2.42,54,59,0.19229165,0.19453328,-0.05,-0.32332224,-0.025371972,0.022666339,0.015655306,0.019160823
2.43,59,59,0.20080013,0.19449676,0.156,-0.1701696,-0.022172577,0.025321609,0.01167515,0.01849838
2.44,54,50,0.17697639,0.19441888,0.137,-0.085084801,-0.01854539,0.028331917,0.0070428809,0.017687399
2.45,54,59,0.19229165,0.19426982,-0.208,-0.085084801,-0.014387541,0.031782635,0.002114747,0.016948691
2.46,54,54,0.18378317,0.19401813,0.097,0.15315264,-0.0099717104,0.03544746,-0.0023378962,0.016554782
2.47,54,59,0.19229165,0.19364145,-0.056,0.32332224,-0.0061913821,0.038584864,-0.0056270894,0.016478887
2.48,54,59,0.19229165,0.193218,0.016,0.2552544,-0.0035203553,0.040801626,-0.0066732009,0.017064212
2.49,59,59,0.20080013,0.19287551,0.137,0.01701696,-0.0020613617,0.042012486,-0.0048200766,0.018596205
2.5,59,59,0.20080013,0.19274011,-0.187,-0.15315264,-0.002209638,0.041889428,-0.00034180723,0.02077381
2.51,59,59,0.20080013,0.19285796,-0.111,0,-0.0040817102,0.040335741,0.0055557297,0.022945735
2.52,50,54,0.17697639,0.19318525,0.261,-0.01701696,-0.0074688494,0.037524657,0.011393906,0.024459281
2.53,59,54,0.19229165,0.19361155,-0.152,-0.03403392,-0.011231167,0.034402201,0.016098122,0.025250161
2.54,59,59,0.20080013,0.19402526,-0.153,0.1147724,-0.015055201,0.031228525,0.01918502,0.025206773
2.551,54,63,0.19909843,0.19440736,-0.243,0.22929924,-0.019809116,0.027283114,0.021127881,0.024205498
2.56,54,63,0.19909843,0.19464213,0.463,-0.06169892,-0.024392201,0.023479479,0.021854415,0.022666947
2.57,59,54,0.19229165,0.19485608,0.246,-0.39139008,-0.030667639,0.018271313,0.021553942,0.019912628
2.58,59,59,0.20080013,0.19505113,-0.266,-0.20420352,-0.038663799,0.011635069,0.020103449,0.015869259
2.59,54,54,0.18378317,0.19524593,0.23,0.10210176,-0.048580524,0.0034048933,0.017754493,0.010579693
2.6,50,54,0.17697639,0.1954421,-0.464,0.085084801,-0.059771433,-0.0058827644,0.014812708,0.0044649716
2.61,59,59,0.20080013,0.19565094,-0.309,0.1701696,-0.070578113,-0.01485154,0.011689641,-0.0015809493
2.62,59,59,0.20080013,0.19589461,-0.106,0.40840704,-0.080152762,-0.022797817,0.0087334801,-0.0070321683
2.63,59,59,0.20080013,0.19614535,0.067,0.15315264,-0.088634312,-0.0298369,0.0058439642,-0.011996468
2.64,59,59,0.20080013,0.19635811,0.222,-0.1701696,-0.096471274,-0.03634102,0.0030809403,-0.01663004
2.65,59,59,0.20080013,0.19649123,-0.258,-0.1701696,-0.10337133,-0.042067573,0.00031211274,-0.02087773
2.66,54,59,0.19229165,0.19655964,-0.155,-0.085084801,-0.1085267,-0.046346169,-0.0029981328,-0.024672151
2.67,54,59,0.19229165,0.19658169,0.211,0,-0.11174063,-0.049013494,-0.0072587178,-0.028136106
2.68,54,59,0.19229165,0.19654133,-0.117,0.085084801,-0.11294402,-0.050012223,-0.012033082,-0.031022652
2.69,59,59,0.20080013,0.19640965,-0.777,0.23823744,-0.11194374,-0.049182066,-0.016463557,-0.032822812
2.7,59,59,0.20080013,0.19615547,0.109,0,-0.10859908,-0.046406237,-0.019916543,-0.03316139
2.71,59,59,0.20080013,0.19576815,-0.033,-0.23823744,-0.10310868,-0.041849597,-0.022808723,-0.03232916
2.72,63,59,0.20760691,0.19528005,0.049,-0.1701696,-0.096527203,-0.036387437,-0.025602697,-0.030995067
2.73,50,54,0.17697639,0.19471057,-0.472,-0.1701696,-0.089712523,-0.030731737,-0.027959108,-0.029345423
2.74,54,59,0.19229165,0.19408521,-0.212,-0.23823744,-0.083315147,-0.025422371,-0.029211893,-0.027317132
2.75,59,54,0.19229165,0.19345456,0.096,0,-0.078106492,-0.021099558,-0.028761033,-0.024930296
2.76,59,54,0.19229165,0.19286085,-0.22,0.15315264,-0.074976266,-0.018501693,-0.026062983,-0.022282338
2.77,59,54,0.19229165,0.19239879,0.044,0.068067841,-0.074260264,-0.017907463,-0.021429751,-0.019668607
2.78,59,54,0.19229165,0.19210083,0.368,0.13613568,-0.075412171,-0.018863464,-0.015942993,-0.017403228
2.79,59,54,0.19229165,0.19191089,-0.008,-0.085084801,-0.076721972,-0.019950505,-0.010371436,-0.015160971
2.8,63,54,0.19909843,0.19181761,-0.169,-0.30630528,-0.076646953,-0.019888245,-0.0050004884,-0.012444366
2.81,63,54,0.19909843,0.19182897,-0.347,-0.085084801,-0.074554169,-0.018151383,7.5080996e-05,-0.0090381511
2.82,54,50,0.17697639,0.1919424,-0.049,0.085084801,-0.070226406,-0.014559648,0.004938387,-0.0048106305
2.83,54,50,0.17697639,0.19215726,0.231,0.10210176,-0.064338531,-0.0096731305,0.0096708102,-1.1601589e-06
2.84,63,54,0.19909843,0.19244995,0.174,0.1701696,-0.057635059,-0.0041097259,0.014462845,0.0051765597
2.85,59,59,0.20080013,0.1927866,-0.109,0.085084801,-0.050826949,0.0015405208,0.019175427,0.010357974
2.86,63,59,0.20760691,0.19312863,-0.449,0.01701696,-0.044243119,0.0070046311,0.023484223,0.015244427
2.87,59,50,0.18548487,0.19344437,0.29,0.01701696,-0.037858147,0.012303703,0.027136205,0.019719954
2.88,50,54,0.17697639,0.19372989,-0.273,-0.15315264,-0.031986165,0.01717703,0.030171852,0.023674441
2.89,59,59,0.20080013,0.19400702,-0.22,0.13613568,-0.026754514,0.021518928,0.032859576,0.027189252
2.9,59,59,0.20080013,0.19432645,-0.354,0.35735616,-0.022485798,0.025061658,0.035513016,0.030287337
2.91,54,59,0.19229165,0.19476357,-0.334,-0.10210176,-0.019271832,0.027729022,0.037880912,0.032804967
2.92,63,63,0.2144137,0.19529488,0.565,-0.10210176,-0.017044466,0.029577577,0.039353706,0.034465641
2.93,54,54,0.18378317,0.19587149,-0.281,0.068067841,-0.015710674,0.030684529,0.039713776,0.035199152
2.94,54,54,0.18378317,0.19643999,-0.149,-0.22122048,-0.014931949,0.031330815,0.039022049,0.035176432
2.95,63,59,0.20760691,0.19695614,0.445,-0.051050881,-0.014281287,0.031870818,0.037463136,0.034666977
2.96,59,54,0.19229165,0.19739497,0.358,0.2552544,-0.014085856,0.032033012,0.035293248,0.03366313
2.97,54,59,0.19229165,0.1977611,0.078,0.085084801,-0.01485027,0.031398603,0.032716093,0.032057348
2.98,59,59,0.20080013,0.19810537,0.077,0.085084801,-0.017005618,0.029609818,0.029744736,0.029677277
2.99,59,54,0.19229165,0.19847026,-0.118,0.1701696,-0.021031383,0.026268719,0.026711056,0.026489887
3,59,63,0.20760691,0.19886621,-0.161,0.085084801,-0.026789516,0.021489879,0.023768788,0.022629333
3.01,59,59,0.20080013,0.19924974,-0.003,0.085084801,-0.033584345,0.015850654,0.020341649,0.018096151
3.02,59,59,0.20080013,0.19956308,-0.064,0.01701696,-0.040878723,0.0097968403,0.015888851,0.012842846
3.03,59,59,0.20080013,0.19979326,0.01,0,-0.048854017,0.0031779138,0.010593688,0.0068858011
3.04,59,59,0.20080013,0.19994997,-0.309,-0.10210176,-0.057877628,-0.0043110415,0.0050846284,0.00038679344
3.05,59,59,0.20080013,0.20005883,-0.001,-0.1701696,-0.067346931,-0.012169888,-0.00023873839,-0.0062043134
3.06,63,59,0.20760691,0.20008527,-0.094,0,-0.075982779,-0.019337028,-0.0055996483,-0.012468338
3.07,54,54,0.18378317,0.19994153,-0.363,0,-0.082929188,-0.025102052,-0.011037286,-0.018069669
3.08,59,59,0.20080013,0.19958482,-0.013,-0.068067841,-0.08822096,-0.029493847,-0.015772044,-0.022632946
3.09,59,59,0.20080013,0.1990735,-0.413,0.10210176,-0.092174899,-0.032775335,-0.019363681,-0.026069508
3.1,59,59,0.20080013,0.19852092,0.486,0.1701696,-0.094493332,-0.034699469,-0.021932076,-0.028315772
3.11,59,59,0.20080013,0.19803805,-0.171,-0.1701696,-0.095627158,-0.035640463,-0.023483117,-0.02956179
3.12,59,59,0.20080013,0.19760432,-0.681,-0.1701696,-0.09596823,-0.035923529,-0.023970225,-0.029946877
3.13,59,59,0.20080013,0.19718829,0.442,0,-0.095318428,-0.035384239,-0.02334258,-0.02936341
3.14,54,54,0.18378317,0.1968171,-0.043,-0.085084801,-0.093003229,-0.033462789,-0.021392596,-0.027427692
3.15,59,59,0.20080013,0.19651983,-0.309,-0.1701696,-0.088440456,-0.029676013,-0.018502942,-0.024089477
3.16,59,59,0.20080013,0.19631249,-0.014,0,-0.082560261,-0.02479587,-0.015312336,-0.020054103
3.17,54,59,0.19229165,0.19619926,-0.001,0.085084801,-0.076187203,-0.019506685,-0.012358841,-0.015932763
3.18,54,59,0.19229165,0.19615348,0.048,-0.085084801,-0.069522672,-0.013975599,-0.010029426,-0.012002512
3.19,59,54,0.19229165,0.19614131,0.095,-0.085084801,-0.063226908,-0.0087505624,-0.0080978252,-0.0084241938
3.2,59,59,0.20080013,0.19613149,-0.05,0.085084801,-0.058130259,-0.004520707,-0.0062309351,-0.005375821
3.21,54,59,0.19229165,0.19613664,-0.011,0.30630528,-0.054818769,-0.0017724063,-0.0045103784,-0.0031413923
3.22,54,59,0.19229165,0.19616266,-0.323,0.13613568,-0.053739501,-0.00087669069,-0.0029306435,-0.0019036671
3.23,59,59,0.20080013,0.19622783,-0.019,-0.1701696,-0.054914435,-0.0018518021,-0.001551268,-0.001701535
3.24,63,63,0.2144137,0.19635054,0.068,-0.1701696,-0.057896749,-0.0043269101,-0.0004407559,-0.002383833
3.25,54,59,0.19229165,0.19650862,-0.392,0.051050881,-0.06182819,-0.0075897266,0.00049754505,-0.0035460908
3.26,54,54,0.18378317,0.19661672,-0.413,4.7961635e-14,-0.066053197,-0.011096182,0.0012549186,-0.0049206316
3.27,54,54,0.18378317,0.19666703,-0.154,-0.051050881,-0.070230789,-0.014563285,0.0015954341,-0.0064839256
3.28,63,63,0.2144137,0.19668092,0.078,0.1701696,-0.073908614,-0.017615618,0.0013367601,-0.008139429
3.29,59,59,0.20080013,0.19667535,0.243,0.1701696,-0.076786987,-0.020004463,0.00046091074,-0.0097717761
3.3,59,59,0.20080013,0.19664491,-0.115,-0.13613568,-0.078602196,-0.021510957,-0.00072122606,-0.011116092
3.31,54,59,0.19229165,0.1966018,0.586,-0.30630528,-0.079312078,-0.022100109,-0.001961099,-0.012030604
3.32,54,59,0.19229165,0.19659332,0.163,-0.085084801,-0.07918731,-0.02199656,-0.003679142,-0.012837851
3.33,59,54,0.19229165,0.19660227,-0.346,0.15315264,-0.078386153,-0.021331657,-0.0062194455,-0.013775551
3.34,59,54,0.19229165,0.19661344,-0.452,0.068067841,-0.077835667,-0.020874793,-0.00932154,-0.015098166
3.35,59,59,0.20080013,0.19661798,-0.402,3.0198066e-14,-0.078532607,-0.021453204,-0.01256838,-0.017010792
3.36,59,63,0.20760691,0.19658706,0.12,0.085084801,-0.080294004,-0.022915038,-0.015698563,-0.0193068
3.37,54,54,0.18378317,0.19647348,-0.313,-0.085084801,-0.083042079,-0.025195744,-0.018367203,-0.021781474
3.38,59,59,0.20080013,0.19624297,-0.372,-0.1701696,-0.086666429,-0.028203696,-0.02017959,-0.024191643
3.39,59,54,0.19229165,0.19590326,0.246,0.22122048,-0.090749534,-0.031592383,-0.02083791,-0.026215146
3.4,59,54,0.19229165,0.19548357,0.062,0.13613568,-0.09481209,-0.034964015,-0.020540522,-0.027752269
3.41,54,63,0.19909843,0.19501993,-0.069,-0.1701696,-0.09819774,-0.037773863,-0.019495686,-0.028634775
3.42,63,63,0.2144137,0.19457002,0.048,0,-0.10016917,-0.039410014,-0.017461752,-0.028435883
3.43,54,54,0.18378317,0.19422533,-0.16,0.01701696,-0.10030445,-0.039522279,-0.014363272,-0.026942776
3.44,59,54,0.19229165,0.19397616,0.03,-0.11911872,-0.098478723,-0.03800706,-0.010456396,-0.024231728
3.45,54,59,0.19229165,0.19379042,-0.347,-0.27227136,-0.094637242,-0.034818904,-0.0066347242,-0.020726814
3.46,59,59,0.20080013,0.19363099,-0.072,-0.13613568,-0.088350148,-0.029601064,-0.0033571113,-0.016479087
3.47,59,59,0.20080013,0.19352793,-0.045,0,-0.079724895,-0.022442718,-0.00035672856,-0.011399723
3.48,50,50,0.1701696,0.19350379,-0.082,-0.085084801,-0.069901204,-0.014289753,0.002691174,-0.0057992895
3.49,54,59,0.19229165,0.1935797,0.035,-0.1701696,-0.060541711,-0.0065220401,0.0058366318,-0.00034270415
3.5,59,54,0.19229165,0.1937532,-0.431,0.22122048,-0.053198651,-0.0004278237,0.0089315594,0.0042518679
3.51,54,59,0.19229165,0.19398182,-0.084,0.39139008,-0.048547476,0.0034323207,0.012031208,0.0077317642
3.52,54,59,0.19229165,0.19423585,-0.062,0.1701696,-0.046334194,0.0052691875,0.01510732,0.010188254
3.53,59,59,0.20080013,0.19451905,0.059,0.085084801,-0.045970009,0.0055714351,0.017985624,0.011778529
3.54,59,59,0.20080013,0.19485328,0.143,0,-0.045919841,0.005613071,0.020744694,0.013178883
3.55,59,59,0.20080013,0.19527038,0.053,0.068067841,-0.045449305,0.0060035819,0.023277823,0.014640702
3.56,54,59,0.19229165,0.19578056,-0.076,-0.10210176,-0.044737136,0.0065946315,0.024619649,0.01560714
3.57,54,59,0.19229165,0.19634739,0.15,-0.03403392,-0.044114297,0.0071115436,0.024207786,0.015659665
3.58,63,59,0.20760691,0.19687537,-0.245,0.051050881,-0.044294134,0.0069622916,0.021946783,0.014454537
3.59,54,54,0.18378317,0.19726582,-0.135,-3.0198066e-14,-0.045871993,0.0056527812,0.018161768,0.011907274
3.6,63,63,0.2144137,0.19747436,0.061,-0.068067841,-0.049387778,0.0027349301,0.013649358,0.008192144
3.61,54,54,0.18378317,0.19752303,-0.075,0.01701696,-0.054667895,-0.0016471916,0.0092857571,0.0038192827
3.62,59,59,0.20080013,0.19742174,-0.127,-0.051050881,-0.06106385,-0.0069553788,0.0052336172,-0.00086088079
3.63,54,59,0.19229165,0.19718993,0.022,-0.13613568,-0.068546141,-0.013165147,0.0017803309,-0.0056924082
3.64,59,59,0.20080013,0.19687869,0.09,0.15315264,-0.076534242,-0.019794703,-0.00057231211,-0.010183507
3.65,59,54,0.19229165,0.19657548,-0.015,0.15315264,-0.084240782,-0.026190582,-0.0012648647,-0.013727723
3.66,59,54,0.19229165,0.1963521,-0.406,0,-0.091434302,-0.032160692,-0.00017722741,-0.01616896
3.67,59,63,0.20760691,0.19621107,-0.087,0,-0.09802791,-0.037632917,0.0020917421,-0.017770587
3.68,59,59,0.20080013,0.19616387,-0.154,0.1701696,-0.10411022,-0.042680805,0.0050361576,-0.018822324
3.69,54,59,0.19229165,0.19622723,-0.161,-0.22122048,-0.10900381,-0.046742132,0.0080051071,-0.019368512
3.7,59,59,0.20080013,0.19638809,0.109,-0.39139008,-0.11193194,-0.04917227,0.010350624,-0.019410823
3.71,59,59,0.20080013,0.19660172,-0.1,0,-0.11235431,-0.049522805,0.011829926,-0.01884644
3.72,50,54,0.17697639,0.19683662,-0.367,0.085084801,-0.10996994,-0.047543949,0.012589854,-0.017477048
3.73,54,59,0.19229165,0.19709011,0.047,0,-0.10533662,-0.043698629,0.012735982,-0.015481324
3.74,59,59,0.20080013,0.19736724,-0.43,0.23823744,-0.099109173,-0.038530288,0.012233391,-0.013148448
3.75,59,59,0.20080013,0.19764698,0.109,0.23823744,-0.092364253,-0.032932484,0.01094335,-0.010994567
3.76,59,59,0.20080013,0.19789063,0.043,0,-0.085879956,-0.02755098,0.0090538858,-0.009248547
3.77,59,59,0.20080013,0.19808113,-0.434,0,-0.079960955,-0.02263863,0.0070520123,-0.0077933089
3.78,59,54,0.19229165,0.19819718,0.165,0,-0.074642838,-0.018224972,0.0052171514,-0.0065039101
3.79,59,59,0.20080013,0.19826366,0.155,0,-0.069841277,-0.014240018,0.0039993042,-0.005120357
3.8,59,59,0.20080013,0.1982885,0.025,0.085084801,-0.06562468,-0.010740542,0.0032850237,-0.0037277594
3.81,59,59,0.20080013,0.19830272,-0.412,0.085084801,-0.062280683,-0.0079652636,0.0027509574,-0.0026071531
3.82,59,59,0.20080013,0.19831971,-0.309,-0.085084801,-0.059539002,-0.0056898635,0.0019724511,-0.0018587062
3.83,59,59,0.20080013,0.19832015,0.599,-0.1701696,-0.05709941,-0.0036651759,0.00080726549,-0.0014289552
3.84,59,59,0.20080013,0.19825633,-0.334,-0.085084801,-0.0549837,-0.0019092871,-0.00079216406,-0.0013507256
3.85,54,59,0.19229165,0.19808929,-0.264,0,-0.053032392,-0.00028984045,-0.0025690635,-0.001429452
3.86,54,59,0.19229165,0.19783275,0.194,-0.085084801,-0.051006801,0.001391256,-0.0038298881,-0.0012193161
3.87,59,59,0.20080013,0.19755077,0.028,-0.085084801,-0.048419882,0.0035382144,-0.00430324,-0.00038251284
3.88,59,59,0.20080013,0.19731476,0.31,0,-0.044945743,0.0064215027,-0.0040904947,0.001165504
3.89,59,54,0.19229165,0.19719144,-0.305,0,-0.040897581,0.0097811894,-0.0032419078,0.0032696408
3.9,54,59,0.19229165,0.19719156,-0.09,0,-0.036372264,0.01353688,-0.0018450169,0.0058459314
3.91,54,59,0.19229165,0.19725945,-0.013,0.085084801,-0.031408637,0.017656337,-0.00038572644,0.0086353053
3.92,59,59,0.20080013,0.19736762,-0.39,0.1701696,-0.026102632,0.022059944,0.00074777618,0.01140386
3.93,59,59,0.20080013,0.19752164,-0.062,0.1701696,-0.020562758,0.026657644,0.0013853185,0.014021481
3.94,59,59,0.20080013,0.19772125,-0.328,-3.0198066e-14,-0.015221054,0.031090879,0.0014633287,0.016277104
3.95,59,59,0.20080013,0.1979536,0.273,-0.1701696,-0.01057396,0.034947636,0.00095533784,0.017951487
3.96,59,59,0.20080013,0.1982184,0.1,-0.085084801,-0.006887762,0.038006918,-0.00059127987,0.018707819
3.97,54,59,0.19229165,0.1984649,0.03,0,-0.004827104,0.039717117,-0.0035259503,0.018095583
3.98,54,59,0.19229165,0.1986336,-0.015,0,-0.0048559561,0.039693172,-0.0077658151,0.015963678
3.99,59,59,0.20080013,0.19868363,-0.044,0.15315264,-0.0076955379,0.037336521,-0.013026346,0.012155088
4,59,59,0.20080013,0.19860908,0.193,0.15315264,-0.013985673,0.032116157,-0.019099199,0.0065084793
4.01,59,59,0.20080013,0.19841137,0.202,-0.085084801,-0.02331145,0.024376426,-0.025659928,-0.00064175127
4.02,59,63,0.20760691,0.19806917,-0.349,-0.1701696,-0.034761973,0.014873307,-0.031947767,-0.0085372298
4.03,59,54,0.19229165,0.19756957,-0.009,-0.085084801,-0.047480442,0.0043178831,-0.037183727,-0.016432922
4.04,54,59,0.19229165,0.19692219,0.254,-0.068067841,-0.061253865,-0.0071130779,-0.041043519,-0.024078299
4.05,54,59,0.19229165,0.19615335,-0.263,-0.068067841,-0.075660888,-0.019069881,-0.043244334,-0.031157108
4.06,59,59,0.20080013,0.19530202,0.149,0,-0.089776185,-0.030784573,-0.043130846,-0.03695771
4.07,59,59,0.20080013,0.19445076,-0.056,0,-0.10380625,-0.042428527,-0.040567608,-0.041498068
4.08,54,59,0.19229165,0.1936552,-0.297,0,-0.11796008,-0.054175202,-0.035886207,-0.045030705
4.09,59,54,0.19229165,0.19294325,0.013,-0.23823744,-0.13187191,-0.06572103,-0.029596884,-0.047658957
4.1,59,54,0.19229165,0.19233417,-0.325,-0.23823744,-0.14490442,-0.076537086,-0.022179109,-0.049358098
4.11,59,59,0.20080013,0.19185917,-0.309,0,-0.15633147,-0.086020719,-0.013912357,-0.049966538
4.12,50,54,0.17697639,0.19155748,-0.266,0,-0.16579854,-0.093877716,-0.00505681,-0.049467263
